id, orig-N, orig-M, orig-time, basic-N, basic-M, basic-time, known-N, known-M, known-time, all_dom-N, all_dom-M, all_dom-time, fast_dom-N, fast_dom-M, fast_dom-time, dom12-N, dom12-M, dom12-time, dom3-N, dom3-M, dom3-time, dom4-N, dom4-M, dom4-time, dom5-N, dom5-M, dom5-time, dom_nca-N, dom_nca-M, dom_nca-time, dom_nca_full-N, dom_nca_full-M, dom_nca_full-time, dom_mixed-N, dom_mixed-M, dom_mixed-time, dom_mixed_full-N, dom_mixed_full-M, dom_mixed_full-time
h_144, 32768, 2416672, 0.00, 32768, 2416672, 0.08, 32768, 2408228, 1.49, 32765, 2407732, 153.91, 32767, 2408098, 157.03, 32767, 2416543, 157.49, 32767, 2416543, 158.59, 32767, 2416543, 159.48, 32766, 2416463, 165.23, 32768, 2416672, 165.37, 32768, 2411574, 187.49, 32768, 2416672, 187.57, 32768, 2416672, 187.66
h_145, 32768, 2416820, 0.00, 32768, 2416820, 0.08, 32768, 2408190, 1.55, 32768, 2407948, 29.63, 32768, 2408190, 32.90, 32768, 2416820, 33.30, 32768, 2416820, 33.84, 32768, 2416820, 34.22, 32768, 2416820, 36.54, 32768, 2416820, 36.63, 32768, 2411733, 48.78, 32768, 2416820, 48.92, 32768, 2416820, 49.06
h_146, 131071, 2322563, 0.00, 130160, 2288810, 0.18, 96678, 1190002, 4.77, 34905, 148820, 31.14, 34934, 149003, 53.15, 41959, 233820, 64.57, 77085, 553200, 232.77, 119034, 1935908, 237.06, 35715, 186610, 241.28, 130160, 2288810, 241.43, 129816, 2081997, 243.13, 130160, 2288810, 243.38, 130160, 2288810, 243.63
h_147, 32768, 2422154, 0.00, 32592, 2418187, 0.14, 32588, 2417389, 2.02, 32588, 2417355, 15.57, 32588, 2417389, 18.82, 32588, 2418000, 19.42, 32588, 2418000, 20.36, 32588, 2418000, 21.28, 32588, 2418000, 27.63, 32592, 2418187, 27.78, 32592, 2417531, 32.16, 32592, 2418187, 32.30, 32592, 2418187, 32.44
h_148, 432535, 2038645, 0.00, 408231, 2000993, 1.03, 91817, 336100, 2.98, 91817, 336100, 21.58, 91817, 336100, 23.96, 408231, 2000993, 25.23, 91817, 336100, 1737.46, 408231, 2000993, 1838.44, 408231, 2000993, 1939.94, 408231, 2000993, 1940.77, 408050, 1998688, 2157.09, 408231, 2000993, 2157.66, 408231, 2000993, 2158.15
h_149, 131071, 2340382, 0.00, 130213, 2313856, 0.17, 98422, 1235631, 4.73, 35048, 150979, 31.37, 35124, 151462, 58.57, 42135, 236150, 70.97, 76748, 555725, 362.28, 120106, 2001351, 366.46, 35704, 187985, 371.27, 130213, 2313856, 371.43, 129846, 2094924, 372.87, 130213, 2313856, 373.03, 130213, 2313856, 373.19
h_150, 65536, 2456589, 0.00, 65536, 2456589, 0.10, 65536, 2350296, 2.60, 65494, 2336553, 42.12, 65495, 2346664, 58.36, 65509, 2454760, 59.98, 65504, 2454452, 61.75, 65509, 2454848, 63.34, 65505, 2454638, 66.81, 65536, 2456589, 66.93, 65536, 2378520, 73.37, 65536, 2456589, 73.50, 65536, 2456589, 73.62
h_151, 65536, 2457973, 0.00, 65536, 2457973, 0.10, 65536, 2351158, 2.62, 65478, 2335265, 39.59, 65479, 2345997, 57.78, 65495, 2455086, 58.86, 65485, 2454509, 61.22, 65491, 2454999, 63.73, 65488, 2454754, 69.25, 65536, 2457973, 69.37, 65536, 2378976, 76.75, 65536, 2457973, 76.89, 65536, 2457973, 77.00
h_152, 65536, 2458355, 0.00, 65535, 2458351, 0.11, 65532, 2351854, 2.57, 65456, 2336233, 39.14, 65458, 2346369, 55.85, 65481, 2455023, 57.63, 65477, 2454648, 59.33, 65478, 2454800, 61.09, 65467, 2454339, 66.40, 65535, 2458351, 66.53, 65535, 2379670, 72.96, 65535, 2458351, 73.09, 65535, 2458351, 73.21
h_153, 32768, 2554765, 0.00, 32768, 2554765, 0.09, 32768, 2531231, 1.84, 32766, 2530340, 24.26, 32766, 2531048, 28.95, 32768, 2554765, 29.23, 32768, 2554765, 29.67, 32768, 2554765, 30.29, 32768, 2554765, 33.32, 32768, 2554765, 33.46, 32768, 2540573, 50.94, 32768, 2554765, 51.07, 32768, 2554765, 51.21
h_154, 32768, 2556720, 0.00, 32768, 2556720, 0.08, 32768, 2533362, 1.42, 32767, 2532371, 91.14, 32767, 2533227, 96.09, 32768, 2556720, 96.50, 32767, 2556588, 97.74, 32767, 2556588, 98.50, 32767, 2556588, 104.04, 32768, 2556720, 104.12, 32768, 2542570, 145.95, 32768, 2556720, 146.03, 32768, 2556720, 146.12
h_155, 131071, 2459701, 0.00, 130854, 2457829, 0.17, 130653, 2335334, 4.15, 130306, 2310151, 90.42, 130366, 2325882, 118.00, 130561, 2449569, 120.22, 130583, 2449733, 123.36, 130575, 2449972, 125.33, 130441, 2447014, 133.21, 130854, 2457829, 133.50, 130810, 2371509, 150.56, 130854, 2457829, 150.75, 130854, 2457829, 150.94
